Theta,Phi,Psi,Px,Py,Pz,ActuatorLengths_1,ActuatorLengths_2,ActuatorLengths_3,ActuatorLengths_4,ActuatorLengths_5,ActuatorLengths_6
15,-15,15,-2.5,-2.5,1.5,5.502906225,6.434556541,5.698397151,3.315117224,1.166904589,2.951318353
15,-15,15,-2.5,-2.5,5.5,7.863817107,9.289281903,7.757803013,5.883369534,4.554021303,6.035608299
15,-15,15,-2.5,-2.5,9.5,11.32207062,11.98795742,11.1782794,9.338850694,8.631143727,9.569139804
15,-15,15,-2.5,-0.5,-2.5,5.059851579,5.036464151,4.290734319,3.558442534,3.761820665,4.248585053
15,-15,15,-2.5,-0.5,1.5,5.085325105,5.44679362,4.008894011,1.43715867,1.318986688,3.64699325
15,-15,15,-2.5,-0.5,5.5,7.784220893,8.139437701,6.672904838,4.890506588,4.558908915,6.313641229
15,-15,15,-2.5,-0.5,9.5,11.44848953,11.65863776,10.35231083,9.057355545,8.242704876,9.877668857
15,-15,15,-2.5,1.5,-2.5,5.550716002,4.657952768,3.329104803,3.330442773,4.728855613,5.602602129
15,-15,15,-2.5,1.5,1.5,5.602276242,5.202665253,2.862776551,1.080041086,3.239956904,4.935482902
15,-15,15,-2.5,1.5,5.5,8.157445629,7.924884176,6.134125494,4.672520136,5.261370623,7.130063293
15,-15,15,-2.5,1.5,9.5,11.15349335,11.50180346,9.740796076,8.834210487,9.064172929,10.40835315
15,-15,15,-0.5,-2.5,-2.5,3.627587998,5.063729906,5.399409805,4.817117669,3.887706423,2.895277806
15,-15,15,-0.5,-2.5,1.5,3.91716422,5.472374155,5.034147259,3.771572588,1.775675679,1.484123172
15,-15,15,-0.5,-2.5,5.5,7.082547616,7.892329105,7.727230453,5.966651784,4.67173685,5.212314189
15,-15,15,-0.5,-2.5,9.5,10.50915197,11.37446286,11.0022859,9.411311578,8.657252674,9.398368184
15,-15,15,-0.5,-0.5,-2.5,3.17802947,3.55078906,3.600739751,3.87829858,3.982194775,3.391954162
15,-15,15,-0.5,-0.5,1.5,3.507008909,4.189477497,3.339808339,2.232240909,1.826845077,2.284038228
15,-15,15,-0.5,-0.5,5.5,6.980144223,7.156524845,6.432951217,5.178618234,4.896156737,5.57919733
15,-15,15,-0.5,-0.5,9.5,10.48345146,10.90540073,10.18773663,8.946777078,8.435384212,9.612786401
15,-15,15,-0.5,1.5,-2.5,3.88388304,2.945707436,2.395539425,3.751111245,4.904881423,4.800617447
15,-15,15,-0.5,1.5,1.5,4.226294851,3.659669969,1.894107002,1.96116016,3.379694943,4.118172013
15,-15,15,-0.5,1.5,5.5,7.148819562,7.036368409,5.689298256,5.173889729,5.626996196,6.570156635
15,-15,15,-0.5,1.5,9.5,10.63844283,10.7046062,9.825410042,8.805621773,9.238921891,9.924034181
15,-15,15,1.5,-2.5,-2.5,2.520725834,4.384495317,5.527121074,6.011251724,4.878976185,2.985738205
15,-15,15,1.5,-2.5,1.5,3.055907552,4.751510358,5.39575637,5.001315872,3.5920025,1.83048813
15,-15,15,1.5,-2.5,5.5,6.706339736,7.650489254,7.809682958,6.985995106,5.691698487,5.163300022
15,-15,15,1.5,-2.5,9.5,10.39446971,11.06156298,11.14170486,9.99987368,9.333529954,9.162543362
15,-15,15,1.5,-0.5,-2.5,1.913442158,2.523732923,4.123540188,5.113775909,5.135726174,3.443267812
15,-15,15,1.5,-0.5,1.5,2.429483503,3.272607534,3.68040063,4.056358821,3.637936593,2.513405358
15,-15,15,1.5,-0.5,5.5,6.344462023,6.816758343,6.509041667,5.913809295,5.559331391,5.635369051
15,-15,15,1.5,-0.5,9.5,10.41878915,10.72964904,10.34047837,9.485822561,9.237625014,9.624639226
15,-15,15,1.5,1.5,-2.5,2.883403178,1.490591911,3.005727041,4.94579991,5.587752881,4.89294527
15,-15,15,1.5,1.5,1.5,3.309260826,2.603243605,2.65509383,3.839801875,4.631163661,4.337337357
15,-15,15,1.5,1.5,5.5,6.709478694,6.513160453,6.228366916,6.16406997,6.590045651,6.706566936
15,-15,15,1.5,1.5,9.5,10.64137396,10.79067012,9.92958675,9.459731717,9.501666973,10.364613
15,-15,45,-2.5,-2.5,-2.5,5.959183269,7.465305317,7.142306534,5.511478571,3.684547481,3.662737009
15,-15,45,-2.5,-2.5,1.5,5.797397514,7.431051178,6.90169394,4.662939238,1.25631118,2.723952689
15,-15,45,-2.5,-2.5,5.5,8.384001759,9.549623604,8.814835796,6.509932772,4.575714516,5.844110843
15,-15,45,-2.5,-2.5,9.5,11.61355114,12.57799488,12.02926766,10.00960213,8.303217624,9.737173645
15,-15,45,-2.5,-0.5,-2.5,5.821440678,6.216048416,5.594215291,4.254366492,3.900266239,4.681112102
15,-15,45,-2.5,-0.5,1.5,6.177136299,6.736853461,5.396332772,2.73937606,1.525249453,4.07837404
15,-15,45,-2.5,-0.5,5.5,8.525181506,8.951261131,7.77777132,5.372502638,4.595271236,6.504538382
15,-15,45,-2.5,-0.5,9.5,11.73388415,12.14762343,11.04389129,8.970986922,8.857336406,9.73079423
15,-15,45,-2.5,1.5,-2.5,6.55623587,6.160399802,4.235179438,3.31687286,4.768145733,6.339640217
15,-15,45,-2.5,1.5,1.5,6.904992614,6.452764269,3.935483454,0.983945611,3.317285843,5.558216712
15,-15,45,-2.5,1.5,5.5,9.32523105,8.836621243,6.973959937,4.635583237,5.582850673,7.7330637
15,-15,45,-2.5,1.5,9.5,12.39411634,11.99487691,10.1870464,8.647700147,8.993493524,10.746548
15,-15,45,-0.5,-2.5,-2.5,3.869900166,5.889623245,6.892309132,6.033215569,4.583675942,3.101110484
15,-15,45,-0.5,-2.5,1.5,4.329691982,6.144769369,6.306185376,5.260825191,2.994880721,1.726396159
15,-15,45,-0.5,-2.5,5.5,7.164852158,8.7067778,8.330298577,7.028585882,5.336776986,5.242188468
15,-15,45,-0.5,-2.5,9.5,10.82413363,11.76218093,12.15610524,10.14757474,8.961869065,9.281320115
15,-15,45,-0.5,-0.5,-2.5,4.148674745,4.761482729,4.738561185,4.759093831,4.780676097,4.262941214
15,-15,45,-0.5,-0.5,1.5,4.400645824,5.222174544,4.64190646,3.666574217,3.13036893,3.537731992
15,-15,45,-0.5,-0.5,5.5,7.429442207,7.984080575,7.088361422,5.857256479,5.466061318,6.170482386
15,-15,45,-0.5,-0.5,9.5,10.69017427,11.48449971,10.73057772,9.135902453,8.838001315,10.01672275
15,-15,45,-0.5,1.5,-2.5,5.194156337,4.064647146,3.253891318,4.214312536,5.582068002,5.670056277
15,-15,45,-0.5,1.5,1.5,5.398528631,4.510119432,2.937341401,2.531070014,4.339317651,5.440832327
15,-15,45,-0.5,1.5,5.5,8.106289912,7.727069091,6.36607841,5.277174304,6.12135046,7.213422106
15,-15,45,-0.5,1.5,9.5,11.03280999,11.05298368,9.829308643,9.086017477,9.417749792,10.68051262
15,-15,45,1.5,-2.5,-2.5,2.261906875,4.812866858,6.704068934,6.962577208,5.882404359,3.434102747
15,-15,45,1.5,-2.5,1.5,2.70707369,5.223168192,6.593582911,6.299149106,4.9323112,2.486105826
15,-15,45,1.5,-2.5,5.5,6.649588333,7.864602673,8.587605684,7.713930174,6.606689726,5.799737905
15,-15,45,1.5,-2.5,9.5,10.17836129,11.57626603,11.3870219,10.91486693,9.882261429,9.493342456
15,-15,45,1.5,-0.5,-2.5,2.815874132,3.12143006,4.926296656,6.266998949,6.163190946,4.700207914
15,-15,45,1.5,-0.5,1.5,3.102770236,3.875663016,4.542821933,5.082276144,4.937793835,3.860522242
15,-15,45,1.5,-0.5,5.5,6.889905507,7.339534089,7.138079723,7.024182675,6.522624521,6.358498611
15,-15,45,1.5,-0.5,9.5,10.44222779,10.97312484,10.89663674,10.22382195,9.829789313,10.17173341
15,-15,45,1.5,1.5,-2.5,4.190860118,2.407234935,3.433392512,5.445763416,6.766073623,6.095008379
15,-15,45,1.5,1.5,1.5,4.342482473,3.210005503,2.99638712,4.41385126,5.723763426,5.77684241
15,-15,45,1.5,1.5,5.5,7.434207093,6.81529138,6.096230991,6.456904796,7.204259422,7.799896329
15,-15,45,1.5,1.5,9.5,10.84733608,10.8558787,10.34912786,10.02742154,10.36817521,10.54435502
15,15,-45,-2.5,-2.5,-2.5,8.122206711,6.762109236,4.438350407,1.837251588,4.248778918,6.939738485
15,15,-45,-2.5,-2.5,1.5,7.041024365,6.662595272,4.82185434,2.349083235,3.377933626,5.937709881
15,15,-45,-2.5,-2.5,5.5,8.473351864,8.79034013,7.776704445,6.247091374,6.08980673,7.627169138
15,15,-45,-2.5,-2.5,9.5,11.25972416,11.95860046,11.2886151,10.17587732,9.99095436,10.4406919
15,15,-45,-2.5,-0.5,-2.5,6.78279653,5.314937755,2.735232615,2.358211662,5.136093197,6.934763804
15,15,-45,-2.5,-0.5,1.5,6.089507503,4.889215331,3.472826937,2.675935006,4.507986085,5.890773721
15,15,-45,-2.5,-0.5,5.5,7.708283425,7.303078373,7.03902161,6.404605188,6.693388175,7.499587415
15,15,-45,-2.5,-0.5,9.5,10.53332924,10.73399429,10.69125827,10.54921322,10.12173234,10.34552582
15,15,-45,-2.5,1.5,-2.5,6.320137863,3.755020036,1.687559525,4.005239284,6.604455614,7.653574917
15,15,-45,-2.5,1.5,1.5,5.54945098,3.522496651,2.696696148,4.349795662,6.081878228,6.642397545
15,15,-45,-2.5,1.5,5.5,7.267444513,6.465328886,6.451987009,7.152789655,7.866994555,8.084804711
15,15,-45,-2.5,1.5,9.5,10.39258805,10.18482829,10.61603171,10.71980637,10.9804475,10.71785915
15,15,-45,-0.5,-2.5,-2.5,6.659143772,6.690225099,5.210186328,2.932573508,3.153215011,5.416868372
15,15,-45,-0.5,-2.5,1.5,5.862459563,6.516269998,5.746063541,3.32294146,1.916628181,4.021755801
15,15,-45,-0.5,-2.5,5.5,7.391413173,8.298969686,8.358766307,6.908458906,5.477326576,5.996768727
15,15,-45,-0.5,-2.5,9.5,10.44765099,11.429448,11.68968231,10.72506377,9.183934699,9.493363221
15,15,-45,-0.5,-0.5,-2.5,5.511341077,4.755995391,3.86982263,3.450097618,4.362628152,5.410859424
15,15,-45,-0.5,-0.5,1.5,4.34003118,4.495962406,4.364085337,3.711982804,3.501610094,4.065637946
15,15,-45,-0.5,-0.5,5.5,6.302832363,6.972600343,7.661659413,7.013996974,6.187905184,6.135443369
15,15,-45,-0.5,-0.5,9.5,9.7349278,10.71170263,11.21244864,10.73142096,9.823783161,9.37604593
15,15,-45,-0.5,1.5,-2.5,4.732424013,3.203671384,3.211417817,4.641492184,5.855567565,6.124056673
15,15,-45,-0.5,1.5,1.5,3.657711888,2.769426395,3.882572041,4.757945127,5.476000461,5.144858945
15,15,-45,-0.5,1.5,5.5,5.887730153,6.049920053,7.347484642,7.482286385,7.357477928,6.746741616
15,15,-45,-0.5,1.5,9.5,9.45612424,9.994343591,10.9695555,11.22613522,10.61322109,9.869958584
15,15,-45,1.5,-2.5,-2.5,5.755114454,6.809644486,6.512315893,4.800578691,3.145251131,4.043758804
15,15,-45,1.5,-2.5,1.5,4.819643599,6.768864858,6.864470636,5.019424801,2.01429779,2.053123143
15,15,-45,1.5,-2.5,5.5,6.648879781,8.595670376,9.369432078,7.839265586,5.528686038,5.012912274
15,15,-45,1.5,-2.5,9.5,9.958404722,11.61303328,12.50716446,11.08131529,9.256842014,8.786966653
15,15,-45,1.5,-0.5,-2.5,4.354872694,5.046278787,5.452502621,4.964782517,4.264540644,4.114529028
15,15,-45,1.5,-0.5,1.5,3.047527569,5.124519198,5.843701497,5.286034104,3.706331244,2.247541951
15,15,-45,1.5,-0.5,5.5,5.524936759,7.411895795,8.463035438,7.741244869,6.246103502,4.92600583
15,15,-45,1.5,-0.5,9.5,9.035126921,10.82152082,11.9850425,11.41821357,9.83776818,8.845986585
15,15,-45,1.5,1.5,-2.5,3.690378798,3.673795948,5.062249333,6.018432028,5.987468098,5.255063557
15,15,-45,1.5,1.5,1.5,1.674823018,3.328347446,5.399065389,6.145167511,5.450856567,3.682722556
15,15,-45,1.5,1.5,5.5,5.049342643,6.44430834,8.225689356,8.703364425,7.605877087,5.729616452
15,15,-45,1.5,1.5,9.5,9.188223315,10.35483684,11.65579443,11.53938204,10.96028983,9.206009672
15,15,-15,-2.5,-2.5,-2.5,6.575117711,6.006910155,4.38585855,2.565628352,3.625441201,5.727202339
15,15,-15,-2.5,-2.5,1.5,5.913251658,5.808523253,4.750703647,2.864975234,2.51990047,4.527848486
15,15,-15,-2.5,-2.5,5.5,7.405917166,8.124611895,7.635510015,6.631453106,5.662164418,6.401181171
15,15,-15,-2.5,-2.5,9.5,10.74848007,11.26462192,11.40817246,10.30807963,9.53936006,9.46470684
15,15,-15,-2.5,-0.5,-2.5,5.848093496,4.500747553,2.609133537,1.741122131,4.041290282,5.786702234
15,15,-15,-2.5,-0.5,1.5,4.812690074,4.198027099,3.246509379,2.27364151,3.127502827,4.599914483
15,15,-15,-2.5,-0.5,5.5,6.643634479,6.785555164,6.826944735,6.109409472,5.950628711,6.248189171
15,15,-15,-2.5,-0.5,9.5,10.06210812,10.42410215,10.76797456,10.11845573,9.954690098,9.620387962
15,15,-15,-2.5,1.5,-2.5,5.752318664,3.584819864,1.584552094,2.798017176,5.111958332,6.365945586
15,15,-15,-2.5,1.5,1.5,4.761700147,3.360219319,2.676808341,3.249408335,4.696128654,5.162065503
15,15,-15,-2.5,1.5,5.5,6.67530386,6.435186355,6.528713149,6.857648865,6.796472769,6.897992148
15,15,-15,-2.5,1.5,9.5,9.990561264,9.972463303,10.84031364,10.70127236,10.64036624,10.12220696
15,15,-15,-0.5,-2.5,-2.5,5.365461296,5.488389997,4.567033925,2.986734364,2.731604809,4.327091868
15,15,-15,-0.5,-2.5,1.5,4.284684372,5.254115175,5.088243298,3.300937849,1.259560154,2.590788039
15,15,-15,-0.5,-2.5,5.5,6.206061773,7.593072749,7.794808261,6.884164401,5.208388815,5.233873452
15,15,-15,-0.5,-2.5,9.5,9.610526151,10.99946308,11.62079949,10.52958068,9.276435528,8.46095555
15,15,-15,-0.5,-0.5,-2.5,4.391604354,3.701697652,2.913877226,2.50185585,3.336457535,4.418132745
15,15,-15,-0.5,-0.5,1.5,3.089528087,3.347123676,3.544472267,2.876333182,2.20866893,2.579622464
15,15,-15,-0.5,-0.5,5.5,5.650252354,6.317260639,6.857122644,6.553828405,5.529631953,5.120767565
15,15,-15,-0.5,-0.5,9.5,8.974595963,10.08657274,10.43860417,10.48088001,9.408134863,8.6735635
15,15,-15,-0.5,1.5,-2.5,4.297758763,2.634344962,2.0459677,3.327457969,4.850232678,5.308938093
15,15,-15,-0.5,1.5,1.5,2.89550026,2.099555797,2.923561067,3.689333334,4.047705007,4.01696326
15,15,-15,-0.5,1.5,5.5,5.482665362,5.953601699,6.632251846,6.978940278,6.363678608,5.889827582
15,15,-15,-0.5,1.5,9.5,9.085564086,10.12284557,10.45353626,10.4362304,10.04644632,9.135399965
15,15,-15,1.5,-2.5,-2.5,4.586177547,5.500177164,5.54294138,4.541161524,3.312310285,3.768262628
15,15,-15,1.5,-2.5,1.5,3.447896248,5.422997307,5.906618937,4.521457564,2.15439966,1.109784281
15,15,-15,1.5,-2.5,5.5,5.79461793,7.554178816,8.503106869,7.524121856,5.716110715,4.478631586
15,15,-15,1.5,-2.5,9.5,9.336793567,10.8906247,12.05357631,11.16107512,9.53731517,8.506962308
15,15,-15,1.5,-0.5,-2.5,3.630584804,3.901992797,4.20902871,4.028736428,3.764472095,3.678661451
15,15,-15,1.5,-0.5,1.5,1.638351575,3.52928255,4.649330476,4.35811626,2.799701619,1.213270705
15,15,-15,1.5,-0.5,5.5,4.968811162,6.470106751,7.712240754,7.432874324,5.822849249,4.56039838
15,15,-15,1.5,-0.5,9.5,8.889304246,10.38529027,11.34973413,10.91805427,9.573526728,8.396213812
15,15,-15,1.5,1.5,-2.5,3.425860392,2.676939499,3.755883418,4.722344307,5.06210896,4.643181433
15,15,-15,1.5,1.5,1.5,1.226934139,2.298270777,4.242677816,4.905347051,4.226424837,3.171084094
15,15,-15,1.5,1.5,5.5,4.858833285,5.93712899,7.328957249,7.701428274,6.752389478,5.370994711
15,15,-15,1.5,1.5,9.5,8.785456655,9.714388914,10.93479532,11.43605763,9.841052374,8.830296392
15,15,15,-2.5,-2.5,-2.5,6.256021967,6.138498333,5.33653865,3.774378532,2.98182333,4.862371947
15,15,15,-2.5,-2.5,1.5,5.157598441,5.866801925,5.667008313,4.008191753,1.81875204,3.130413762
15,15,15,-2.5,-2.5,5.5,6.83046341,8.088131827,8.199240572,7.145012859,5.42283349,5.576162793
15,15,15,-2.5,-2.5,9.5,9.936293566,11.48865181,11.81036197,10.89784312,9.325227015,9.010202692
15,15,15,-2.5,-0.5,-2.5,5.607938608,5.16040082,3.616452909,2.164183705,3.110582062,5.004750622
15,15,15,-2.5,-0.5,1.5,4.776011362,4.8337978,4.260542677,2.574613225,1.869891607,3.661934613
15,15,15,-2.5,-0.5,5.5,6.832805369,7.369804985,7.509263669,6.400295532,5.394898493,5.673919056
15,15,15,-2.5,-0.5,9.5,9.987831424,10.69074785,11.0376549,10.31282225,9.303256865,8.858743621
15,15,15,-2.5,1.5,-2.5,6.131864905,4.522976513,2.506953133,1.926762594,4.120962555,6.08619782
15,15,15,-2.5,1.5,1.5,5.299183098,4.446610563,3.338347986,2.446470302,3.358879428,4.945932818
15,15,15,-2.5,1.5,5.5,7.10991335,7.258983327,6.684146857,6.405069387,6.120179626,6.503403878
15,15,15,-2.5,1.5,9.5,9.880901304,10.42329292,10.712448,10.3783096,9.8621276,9.710352497
15,15,15,-0.5,-2.5,-2.5,4.574998214,5.079937582,5.026762027,4.134152851,3.035067088,3.645039023
15,15,15,-0.5,-2.5,1.5,3.314398754,4.914211807,5.294190773,4.296307546,1.917416075,1.237830217
15,15,15,-0.5,-2.5,5.5,5.672594401,7.400848941,7.865210611,7.514681366,5.320762767,4.68547635
15,15,15,-0.5,-2.5,9.5,9.477642076,10.71751788,11.58836762,10.82989579,9.479374344,8.585622848
15,15,15,-0.5,-0.5,-2.5,4.269944361,3.697848095,3.100167838,2.779707487,3.124084814,4.143917928
15,15,15,-0.5,-0.5,1.5,2.810937861,3.402500662,3.744940597,3.134983958,1.904185794,2.158836056
15,15,15,-0.5,-0.5,5.5,5.416322064,6.479274056,6.953997793,6.774282935,5.516084975,4.892524916
15,15,15,-0.5,-0.5,9.5,9.00057551,10.11244876,10.95712328,10.56603221,9.459209801,8.63061778
15,15,15,-0.5,1.5,-2.5,4.808838596,3.048628827,1.624528939,2.570382178,4.233786711,5.235741703
15,15,15,-0.5,1.5,1.5,3.565181224,2.725736953,2.614366746,2.895261324,3.405020372,3.901534617
15,15,15,-0.5,1.5,5.5,5.859474006,6.17159603,6.772506996,6.456968644,6.317328143,5.939676182
15,15,15,-0.5,1.5,9.5,9.299172297,10.08888238,10.63314047,10.34898818,9.789986181,9.095096726
15,15,15,1.5,-2.5,-2.5,3.618728516,4.595604224,5.293294346,5.273467381,4.303196944,3.717352402
15,15,15,1.5,-2.5,1.5,2.040990304,4.414640483,5.7491302,5.628676868,3.488332621,1.036120318
15,15,15,1.5,-2.5,5.5,5.197677497,6.884426509,8.768126706,7.816608828,6.308549451,4.657438694
15,15,15,1.5,-2.5,9.5,8.825601463,10.19763576,11.56693745,11.42623666,9.867676604,8.556877587
15,15,15,1.5,-0.5,-2.5,3.333549793,2.990900268,3.869015032,4.300251234,4.238876936,4.039277896
15,15,15,1.5,-0.5,1.5,1.054516098,2.641735877,4.351299151,4.460752977,3.423732722,1.974189667
15,15,15,1.5,-0.5,5.5,4.637057965,6.239707416,7.549986533,7.308413381,6.211580025,4.978347966
15,15,15,1.5,-0.5,9.5,8.630440809,9.799198372,11.01486282,11.17275584,9.835676213,8.660131664
15,15,15,1.5,1.5,-2.5,4.110055321,2.199308626,2.630961323,4.152233194,5.134573853,5.247426575
15,15,15,1.5,1.5,1.5,2.426440588,1.751225477,3.372727069,4.423226168,4.477751879,3.880389849
15,15,15,1.5,1.5,5.5,5.213160802,5.815863049,7.032825154,7.300588139,6.733032726,5.935591266
15,15,15,1.5,1.5,9.5,8.911716122,10.04449589,10.63245051,10.95237453,10.05366578,9.222576026
15,15,45,-2.5,-2.5,-2.5,6.359281999,7.330224707,6.646464163,4.882841745,3.026687476,4.426463318
15,15,45,-2.5,-2.5,1.5,5.33235448,7.14028299,7.015339172,4.982708634,1.767162717,2.552407358
15,15,45,-2.5,-2.5,5.5,7.223629869,9.043380292,9.242955317,7.854110643,5.542275078,5.180766026
15,15,45,-2.5,-2.5,9.5,10.2756924,11.78483759,12.77779795,11.17578004,9.487137369,8.953459268
15,15,45,-2.5,-0.5,-2.5,6.61956043,6.390653353,4.948387655,3.149790076,2.967901205,5.165122936
15,15,45,-2.5,-0.5,1.5,5.709707682,6.150434051,5.301814074,3.423158915,1.693124126,3.915905884
15,15,45,-2.5,-0.5,5.5,7.372371421,8.363530793,8.155464683,6.602133185,5.370447627,5.747148845
15,15,45,-2.5,-0.5,9.5,10.12658699,11.29386759,11.89414286,10.61358916,9.137762924,9.370934983
15,15,45,-2.5,1.5,-2.5,7.34280399,6.025385282,3.657191219,1.855410421,3.972642554,6.381720222
15,15,45,-2.5,1.5,1.5,6.529729257,5.802676583,4.13858265,2.386864571,3.230208045,5.35093637
15,15,45,-2.5,1.5,5.5,8.080650637,8.041282213,7.408989563,6.40658982,5.892214721,7.137678992
15,15,45,-2.5,1.5,9.5,10.91016423,11.5117008,11.08163561,10.17415535,9.374818464,9.907685831
15,15,45,-0.5,-2.5,-2.5,4.683693712,5.797567739,6.032529149,5.320157484,3.97395913,3.796093141
15,15,45,-0.5,-2.5,1.5,3.50331308,5.465717203,6.258526227,5.563173097,3.130823367,1.107937984
15,15,45,-0.5,-2.5,5.5,5.869352415,7.938542358,9.086968912,7.868684024,5.918504002,4.519519024
15,15,45,-0.5,-2.5,9.5,9.285740012,10.64540173,11.85995861,11.73272851,9.77748524,8.535306642
15,15,45,-0.5,-0.5,-2.5,5.063884345,4.562977604,4.261303838,3.909450688,3.966843555,4.736339005
15,15,45,-0.5,-0.5,1.5,3.795159309,4.541342412,4.753721735,4.295259644,3.092951178,2.963665385
15,15,45,-0.5,-0.5,5.5,6.244638044,6.900611698,7.699334953,7.394011076,5.781628437,5.33304771
15,15,45,-0.5,-0.5,9.5,9.447002465,10.6149095,11.3861155,10.81630359,9.718266806,9.295055853
15,15,45,-0.5,1.5,-2.5,6.09012546,4.386171802,2.557915966,3.011159616,4.823616375,6.167641486
15,15,45,-0.5,1.5,1.5,5.089034443,4.083965024,3.242421277,3.31686264,4.016738855,4.943553068
15,15,45,-0.5,1.5,5.5,6.900055358,6.984111057,6.846969588,6.864408732,6.408702278,6.82648802
15,15,45,-0.5,1.5,9.5,10.04307073,10.62947002,10.853265,10.46506912,9.872642359,9.435143772
15,15,45,1.5,-2.5,-2.5,3.604713467,4.776767365,6.233845369,6.694098059,5.496672556,4.076229593
15,15,45,1.5,-2.5,1.5,1.704248665,4.60565395,6.511506114,6.823883517,4.877906112,1.936615129
15,15,45,1.5,-2.5,5.5,5.042452961,7.440734983,8.824179318,8.941012289,7.219550123,4.68902536
15,15,45,1.5,-2.5,9.5,8.570931977,10.5959298,12.38981138,12.77008983,10.94641114,8.826605706
15,15,45,1.5,-0.5,-2.5,3.945552959,3.329383321,4.290141669,5.40222079,5.480462206,4.913994033
15,15,45,1.5,-0.5,1.5,2.304322858,3.069938066,5.014185014,5.683701161,4.940810921,3.349942842
15,15,45,1.5,-0.5,5.5,5.247020799,6.352105572,7.665520132,8.157415549,7.101519973,5.660904117
15,15,45,1.5,-0.5,9.5,9.086179321,10.27470565,11.34905491,11.5893088,10.37425941,9.269223751
15,15,45,1.5,1.5,-2.5,4.993223178,2.817568386,2.722440192,4.875305942,6.108765657,6.348892222
15,15,45,1.5,1.5,1.5,3.879583101,2.394412639,3.485753079,5.102150221,5.686233064,5.283914505
15,15,45,1.5,1.5,5.5,6.211006421,6.024636965,7.093000582,7.958001271,7.421536249,6.7477095
15,15,45,1.5,1.5,9.5,9.72736441,9.871374825,10.88529679,11.5048626,10.61975423,9.78813886
15,45,-45,-2.5,-2.5,-2.5,8.577757817,7.220992406,4.975237212,1.476349525,3.540695374,7.51616157
15,45,-45,-2.5,-2.5,1.5,7.208790414,6.311291514,5.585891647,3.937686724,3.65138396,6.396688248
15,45,-45,-2.5,-2.5,5.5,7.729920042,8.191965074,8.663915461,7.898933527,6.770856319,7.380715422
15,45,-45,-2.5,-2.5,9.5,10.45206967,11.02681716,12.06121644,11.94683612,10.86603603,10.04979228
15,45,-45,-2.5,-0.5,-2.5,7.769162832,5.598033376,3.159025477,1.496785299,4.704719688,7.654987338
15,45,-45,-2.5,-0.5,1.5,6.461169086,4.796626861,4.236937019,3.926138867,4.749075944,6.768964373
15,45,-45,-2.5,-0.5,5.5,7.140483032,6.917009042,7.788958772,7.682554049,7.506029422,7.787352779
15,45,-45,-2.5,-0.5,9.5,9.983471533,9.842681012,11.27565781,11.73844431,10.51216281,10.06099057
15,45,-45,-2.5,1.5,-2.5,7.345161257,4.372702077,1.768005212,3.344222538,6.271478159,8.480952122
15,45,-45,-2.5,1.5,1.5,6.01600897,3.145916452,3.434478585,4.902246928,6.394434585,7.497608559
15,45,-45,-2.5,1.5,5.5,7.011280786,5.769905274,7.192060479,8.130432131,8.445758065,8.387225348
